# ---
# domain: UConstRange
# op: MulNsw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 5]
# - [16, 16]
# - [32, 7478]
# - [64, 3409]
# - [128, 30]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 65535]	[4, 4]	[0, 262140]	157
32	[1, 2147483646]	[0, 4294967295]	[0, 4294967295]	157
32	[10, 10]	[0, 9]	[0, 90]	156
32	[16, 16]	[0, 0]	[0, 0]	154
32	[1, 2147483647]	[0, 2]	[0, 2147483647]	154
32	[0, 4294967295]	[2, 2147483647]	[0, 4294967294]	152
32	[0, 0]	[0, 0]	[0, 0]	151
32	[0, 4294967295]	[181, 181]	[0, 4294967115]	150
32	[1, 2147483647]	[4, 4]	[4, 2147483644]	149
32	[0, 510]	[3, 3]	[0, 1530]	149
32	[256, 2147483647]	[0, 255]	[0, 2147483647]	148
32	[10, 10]	[0, 99]	[0, 990]	147
32	[0, 4294967295]	[10000, 10000]	[0, 4294957296]	147
32	[0, 255]	[3, 3]	[0, 765]	146
32	[0, 510]	[6, 6]	[0, 3060]	144
32	[0, 4294967295]	[2, 4294967295]	[0, 4294967295]	143
32	[0, 4294967295]	[32, 32]	[0, 4294967264]	142
32	[1, 512]	[0, 15]	[0, 7680]	139
32	[0, 1]	[0, 1]	[0, 1]	136
32	[0, 4294967295]	[50, 50]	[0, 4294967246]	135
32	[0, 255]	[256, 256]	[0, 65280]	134
32	[16, 16]	[0, 1]	[0, 16]	134
32	[8, 8]	[0, 2]	[0, 16]	133
32	[0, 2147483646]	[1, 2147483647]	[0, 2147483647]	133
32	[0, 2]	[0, 65535]	[0, 131070]	132
32	[1, 2147483647]	[3, 3]	[3, 2147483646]	130
32	[1, 99]	[4294957296, 4294957296]	[4293977296, 4294957296]	130
32	[0, 4294967295]	[0, 3]	[0, 4294967295]	129
32	[0, 0]	[65531, 65531]	[0, 0]	128
32	[0, 4294967295]	[28, 28]	[0, 4294967268]	127
32	[0, 2147483647]	[3, 3]	[0, 2147483646]	126
32	[0, 4294967294]	[3, 3]	[0, 4294967290]	124
32	[2147483648, 4294967295]	[0, 4294967295]	[0, 4294967295]	123
32	[0, 4294967295]	[52, 52]	[0, 4294967244]	122
32	[3, 3]	[3, 3]	[9, 9]	121
32	[0, 4294967295]	[7937, 7937]	[0, 4294959359]	121
32	[0, 4294967295]	[2971, 2971]	[0, 4294964325]	121
32	[2, 2]	[2, 2]	[4, 4]	120
32	[0, 4294967295]	[2, 4]	[0, 4294967294]	120
32	[0, 0]	[4294867296, 4294867296]	[0, 0]	120
32	[2, 2]	[1, 2]	[2, 4]	118
32	[0, 4294967295]	[119, 119]	[0, 4294967177]	118
32	[1, 2147483647]	[6, 6]	[6, 2147483646]	117
32	[0, 4294967295]	[4294967293, 4294967293]	[0, 4294967293]	117
32	[0, 255]	[4294967294, 4294967294]	[0, 4294967294]	117
32	[1, 4294967295]	[3, 3]	[3, 4294967293]	116
32	[1, 4]	[2, 2]	[2, 8]	115
32	[0, 2]	[4294867296, 4294867296]	[0, 4294867296]	115
32	[0, 4294967295]	[128, 128]	[0, 4294967168]	115
32	[2, 2147483647]	[0, 0]	[0, 0]	113
