# ---
# domain: UConstRange
# op: Shl
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 264]
# - [16, 384]
# - [24, 66]
# - [32, 7412]
# - [40, 54]
# - [48, 59]
# - [56, 34]
# - [64, 6570]
# - [80, 9]
# - [120, 9]
# - [128, 254]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
8	[0, 223]	[3, 3]	[0, 248]	1
8	[8, 15]	[2, 2]	[32, 60]	1
8	[2, 15]	[2, 2]	[8, 60]	1
8	[1, 1]	[3, 7]	[8, 128]	1
8	[10, 99]	[1, 1]	[20, 198]	1
8	[0, 99]	[1, 1]	[0, 198]	1
8	[8, 63]	[3, 3]	[0, 248]	1
8	[48, 49]	[1, 1]	[96, 98]	1
8	[128, 254]	[1, 1]	[0, 252]	1
8	[1, 3]	[2, 2]	[4, 12]	1
8	[2, 3]	[2, 2]	[8, 12]	1
8	[2, 15]	[4, 4]	[32, 240]	1
8	[1, 4]	[5, 5]	[32, 128]	1
8	[126, 126]	[1, 1]	[252, 252]	1
8	[126, 127]	[1, 1]	[252, 254]	1
8	[81, 127]	[1, 1]	[162, 254]	1
8	[1, 255]	[6, 6]	[0, 192]	1
8	[129, 255]	[1, 1]	[2, 254]	1
8	[255, 255]	[0, 7]	[128, 255]	1
8	[0, 253]	[7, 7]	[0, 128]	1
8	[64, 239]	[4, 4]	[0, 240]	1
8	[238, 255]	[4, 4]	[0, 240]	1
8	[32, 88]	[4, 4]	[0, 240]	1
8	[1, 15]	[4, 4]	[16, 240]	1
8	[208, 208]	[4, 4]	[0, 0]	1
8	[0, 11]	[5, 5]	[0, 224]	1
8	[16, 32]	[3, 3]	[0, 248]	1
8	[0, 168]	[4, 4]	[0, 240]	1
8	[17, 32]	[3, 3]	[0, 248]	1
8	[0, 47]	[2, 2]	[0, 188]	1
8	[1, 2]	[3, 3]	[8, 16]	1
8	[3, 5]	[1, 1]	[6, 10]	1
8	[8, 8]	[1, 1]	[16, 16]	1
8	[7, 10]	[1, 1]	[14, 20]	1
8	[2, 9]	[7, 7]	[0, 128]	1
8	[3, 9]	[1, 1]	[6, 18]	1
8	[0, 3]	[0, 0]	[0, 3]	1
8	[0, 3]	[0, 6]	[0, 192]	1
8	[0, 4]	[3, 3]	[0, 32]	1
8	[7, 7]	[2, 2]	[28, 28]	1
8	[5, 17]	[1, 1]	[10, 34]	1
8	[57, 63]	[2, 2]	[228, 252]	1
8	[1, 127]	[0, 7]	[0, 254]	1
8	[1, 15]	[0, 7]	[0, 240]	1
8	[2, 3]	[1, 1]	[4, 6]	1
8	[51, 67]	[2, 2]	[0, 252]	1
8	[1, 128]	[1, 1]	[0, 254]	1
8	[35, 35]	[1, 1]	[70, 70]	1
8	[96, 255]	[2, 2]	[0, 252]	1
16	[0, 65535]	[8, 8]	[0, 65280]	40641
16	[0, 65535]	[5, 5]	[0, 65504]	6182
16	[0, 65535]	[4, 4]	[0, 65520]	5962
16	[0, 65535]	[1, 1]	[0, 65534]	2451
16	[0, 65535]	[2, 2]	[0, 65532]	1883
16	[0, 0]	[8, 8]	[0, 0]	1551
16	[0, 65535]	[3, 3]	[0, 65528]	1455
16	[0, 1]	[8, 8]	[0, 256]	1076
16	[0, 3]	[5, 5]	[0, 96]	851
16	[0, 255]	[8, 8]	[0, 65280]	698
16	[0, 65535]	[7, 7]	[0, 65408]	413
16	[0, 65535]	[6, 6]	[0, 65472]	352
16	[0, 65535]	[10, 10]	[0, 64512]	343
16	[0, 65535]	[9, 9]	[0, 65024]	277
16	[0, 65535]	[0, 15]	[0, 65535]	212
16	[1, 1]	[0, 15]	[1, 32768]	178
16	[0, 1]	[1, 1]	[0, 2]	176
16	[0, 0]	[2, 2]	[0, 0]	156
16	[0, 7]	[4, 4]	[0, 112]	156
16	[0, 65535]	[12, 12]	[0, 61440]	148
16	[0, 1]	[9, 9]	[0, 512]	135
16	[0, 1]	[7, 7]	[0, 128]	131
16	[0, 1]	[6, 6]	[0, 64]	123
16	[32768, 65535]	[1, 1]	[0, 65534]	112
16	[0, 1]	[3, 3]	[0, 8]	111
16	[0, 65534]	[1, 1]	[0, 65534]	103
16	[0, 1]	[5, 5]	[0, 32]	102
16	[0, 1]	[4, 4]	[0, 16]	102
16	[0, 1]	[2, 2]	[0, 4]	97
16	[0, 255]	[12, 12]	[0, 61440]	96
16	[0, 0]	[1, 1]	[0, 0]	96
16	[0, 7]	[0, 15]	[0, 57344]	96
16	[0, 65535]	[14, 14]	[0, 49152]	94
16	[0, 65532]	[2, 2]	[0, 65532]	92
16	[0, 65535]	[0, 7]	[0, 65535]	85
16	[0, 65535]	[13, 13]	[0, 57344]	80
16	[0, 1]	[10, 10]	[0, 1024]	79
16	[0, 65535]	[11, 11]	[0, 63488]	79
16	[0, 65535]	[15, 15]	[0, 32768]	70
16	[0, 1]	[12, 12]	[0, 4096]	60
16	[0, 65532]	[1, 1]	[0, 65534]	55
16	[1, 1]	[8, 8]	[256, 256]	53
16	[0, 1]	[11, 11]	[0, 2048]	49
16	[0, 255]	[9, 9]	[0, 65024]	48
