# ---
# domain: KnownBits
# op: mlir/Operations/SubNswNuw.mlir
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 101]
# - [16, 88]
# - [32, 1264]
# - [64, 1304]
# - [128, 55]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	0???????????????????????????????	????????????????????????????????	0???????????????????????????????	7937
32	00000000000000000000010000000000	0000000000000000000000??????????	000000000000000000000???????????	7562
32	0000000000000000????????????????	0000000000000000?000000000000000	0000000000000000????????????????	7293
32	00000000000000000000000000001011	000000000000000000000000????????	0000000000000000000000000000????	6726
32	00000000000000000000000000000100	????????????????????????????????	00000000000000000000000000000???	6636
32	11111111111111111111101111001110	????????????????????????????????	????????????????????????????????	6295
32	0000000000000000?000000000000000	0000000000000000????????????????	0000000000000000????????????????	6185
32	00000000000000000000000100000000	000000000000000000000000????????	00000000000000000000000?????????	5886
32	00000000000000000000010000110011	000000000000000000000???????????	000000000000000000000???????????	5588
32	00000000000000000000000000100000	0000000000000000000000000000????	00000000000000000000000000??????	5547
32	00000000000000000000000000001001	????????????????????????????????	0000000000000000000000000000????	5376
32	00000000000000000000000000010000	00000000000000000000000?????????	000000000000000000000000000?????	4661
32	00000000000000000000000000000111	0???????????????????????????????	00000000000000000000000000000???	4592
32	00000000000000000001000000000000	00000000000000000000????????????	0000000000000000000?????????????	4391
32	00000000000000000000000000001000	00000000000000000000000000??????	0000000000000000000000000000????	4361
32	00000000000000000000000000011110	????????????????????????????????	000000000000000000000000000?????	4198
32	00000000000000000000000000001011	????????????????????????????????	0000000000000000000000000000????	3944
32	000000000000000000000000????????	????????????????????????????????	000000000000000000000000????????	3869
32	00000000000000000000000000100001	????????????????????????????????	00000000000000000000000000??????	3853
32	0000000000000000????????????????	????????????????????????????????	0000000000000000????????????????	3825
32	00000000000000000000000000001001	00000000000000000???????????????	0000000000000000000000000000????	3743
32	00000000000000000000000000111110	????????????????????????????????	00000000000000000000000000??????	3535
32	00000000000000000000000000100000	0???????????????????????????????	00000000000000000000000000??????	3275
32	00000000000000000000000000000110	????????????????????????????????	00000000000000000000000000000???	3274
32	00000000000000000000000000101010	????????????????????????????????	00000000000000000000000000??????	3248
32	?????????????????????????1??????	????????????????????????????????	????????????????????????????????	3199
32	00000000000000000000000000000010	????????????????????????????????	000000000000000000000000000000??	3122
32	00000000000000000001000000000000	????????????????????????????????	0000000000000000000?????????????	3017
32	00000000000000000000000000000111	????????????????????????????????	00000000000000000000000000000???	3004
32	00000000000000000000100000000000	????????????????????????????????	00000000000000000000????????????	2902
32	00000000000000000000000000101111	000000000000000000000000000?????	00000000000000000000000000??????	2741
32	00000000000000000000000000010000	0000000000000000000000000000????	000000000000000000000000000?????	2733
32	????????????????????????????????	0000000000000000????????????????	????????????????????????????????	2697
32	00000000000000000000010000110011	????????????????????????????????	000000000000000000000???????????	2691
32	00000000000000000000000010000000	0000000000000000000000000???????	000000000000000000000000????????	2525
32	0000000000000000????????????????	0000000000000000????????????????	0000000000000000????????????????	2499
32	00000000000000000000000010000000	????????????????????????????????	000000000000000000000000????????	2448
32	00000000000000000000000000100000	00000000000000000000000000000???	00000000000000000000000000??????	2414
32	11111111111111111111111111111110	????????????????????????????????	????????????????????????????????	2395
32	00000000000000000000000000010001	????????????????????????????????	000000000000000000000000000?????	2372
32	00000000000000000000010000000000	????????????????????????????????	000000000000000000000???????????	2358
32	00000000000000010000000000000000	0000000000000000????????????????	000000000000000?????????????????	2336
