# ---
# domain: SConstRange
# op: MulNuw
# arity: 2
# seed: null
# lbw: []
# mbw:
# - [8, 30]
# - [16, 109]
# - [24, 2]
# - [32, 378]
# - [48, 3]
# - [64, 1621]
# - [128, 210]
# hbw: []
# ---
bw	arg_0	arg_1	ideal	count
32	[0, 65534]	[0, 65535]	[-2147483646, 2147483646]	175
32	[0, 65535]	[65531, 65531]	[-2147450895, 2147450870]	120
32	[0, 65535]	[1, 65535]	[-2147483646, 2147483646]	117
32	[0, 65535]	[65537, 65537]	[-2147450880, 2147450879]	101
32	[100000000, 429496729]	[10, 10]	[-2147483646, 2147483640]	84
32	[0, 65534]	[1, 65535]	[-2147483646, 2147483646]	79
32	[0, 16843009]	[255, 255]	[-2147483521, 2147483520]	67
32	[-2147483648, 2147483647]	[0, 65535]	[-2147483648, 2147483647]	66
32	[0, 1073741823]	[3, 3]	[-2147483647, 2147483646]	64
32	[0, 4210752]	[1020, 1020]	[-2147482756, 2147483520]	63
32	[0, 357913941]	[12, 12]	[-2147483644, 2147483640]	57
32	[0, 65535]	[6, 65535]	[-2147483646, 2147483646]	57
32	[0, 0]	[10, 10]	[0, 0]	50
32	[409, 3686]	[1000000, 1000000]	[-2146967296, 2147000000]	49
32	[0, 0]	[65531, 65531]	[0, 0]	48
32	[0, 0]	[0, 65535]	[0, 0]	46
32	[0, 65535]	[-2147483648, 2147483647]	[-2147483648, 2147483647]	44
32	[0, 16842495]	[0, 255]	[-2147483648, 2147483646]	44
32	[-2147483648, 2147483647]	[3, 3]	[-2147483647, 2147483646]	39
32	[0, 178956970]	[24, 24]	[-2147483632, 2147483640]	37
32	[0, 65535]	[56064, 56064]	[-2147435776, 2147475456]	36
32	[0, 65535]	[36969, 36969]	[-2147475055, 2147455272]	36
32	[1, 65535]	[0, 65535]	[-2147483646, 2147483646]	33
32	[0, 65280]	[0, 65280]	[-2147483646, 2147483646]	32
32	[0, 1431655765]	[3, 3]	[-2147483647, 2147483646]	31
32	[0, 16711935]	[1, 256]	[-2147483648, 2147483646]	29
32	[0, 2147483647]	[3, 3]	[-2147483647, 2147483646]	28
32	[0, 65535]	[4, 65535]	[-2147483646, 2147483646]	27
32	[0, 65537]	[0, 65535]	[-2147483648, 2147483646]	25
32	[0, 429496718]	[10, 10]	[-2147483646, 2147483640]	24
32	[1, 65535]	[0, 65534]	[-2147483646, 2147483646]	24
32	[0, 65536]	[0, 65535]	[-2147483648, 2147483646]	24
32	[0, 16711935]	[2, 256]	[-2147483648, 2147483646]	22
32	[0, 16711935]	[257, 257]	[-2147483520, 2147483519]	21
32	[-2147483648, 2147483647]	[-2147483648, 2147483647]	[-2147483648, 2147483647]	21
32	[1, 65535]	[65025, 65025]	[-2147451646, 2147450625]	21
32	[0, 256]	[0, 16711935]	[-2147483648, 2147483646]	20
32	[16711680, 16711935]	[0, 256]	[-2139160576, 2139127680]	20
32	[0, 1431655764]	[3, 3]	[-2147483647, 2147483646]	19
32	[0, 429496728]	[10, 10]	[-2147483646, 2147483640]	19
32	[0, 9]	[10, 10]	[0, 90]	19
32	[0, 99]	[10, 10]	[0, 990]	19
32	[1, 65535]	[1, 65535]	[-2147483646, 2147483646]	18
32	[0, 65280]	[65281, 65281]	[-2147483520, 2147418495]	18
32	[0, 65535]	[65025, 65025]	[-2147451646, 2147450625]	18
32	[0, 79]	[10, 10]	[0, 790]	16
32	[0, 869]	[10, 10]	[0, 8690]	16
32	[0, 65535]	[32896, 32896]	[-2147483520, 2147450880]	16
32	[0, 16711935]	[1, 255]	[-2147483646, 2147483646]	16
32	[0, 255]	[16842752, 16842752]	[-2139095040, 2139029504]	16
32	[0, 16843009]	[0, 255]	[-2147483648, 2147483646]	15
32	[0, 92207745]	[37, 37]	[-2147483633, 2147483626]	15
32	[1, 65536]	[0, 65535]	[-2147483648, 2147483646]	15
32	[0, 65535]	[46871, 46871]	[-2147478689, 2147441736]	15
32	[-2147483648, 2147483647]	[1, 65535]	[-2147483648, 2147483647]	14
32	[0, 4294967]	[1000, 1000]	[-2147483296, 2147483000]	12
32	[0, 16842495]	[255, 255]	[-2147483521, 2147483520]	12
32	[0, 715827882]	[6, 6]	[-2147483644, 2147483646]	12
32	[0, 65535]	[65528, 65528]	[-2147418152, 2147483616]	12
32	[0, 65535]	[0, 255]	[0, 16711425]	12
32	[0, 65535]	[17, 17]	[0, 1114095]	12
32	[1, 65535]	[-2147483648, 2147483647]	[-2147483648, 2147483647]	12
32	[0, 16511]	[0, 16511]	[0, 272613121]	12
32	[0, 16777215]	[181, 181]	[-2147483565, 2147483550]	12
